electricity_availability,tap_yn,desktop,laptop,tablet,internet,Cluster,Deficit_Tier
1,1,10,1,1,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,49,7,7,1,1,Moderate Deficit
1,2,40,5,0,1,0,Server Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,58,10,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,3,1,1,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,27,6,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,13,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,1,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,1,1,0,2,2,Well Equipped
1,1,10,2,1,1,1,Moderate Deficit
1,1,22,0,0,1,1,Moderate Deficit
1,2,35,1,2,1,0,Server Deficit
1,2,35,5,0,1,0,Server Deficit
1,1,7,1,3,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,50,0,0,1,1,Moderate Deficit
1,2,1,1,0,1,0,Server Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,215,15,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,14,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,30,30,52,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,10,1,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,6,2,1,1,1,Moderate Deficit
1,1,100,2,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,18,5,1,1,1,Moderate Deficit
1,1,65,3,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,20,10,15,1,1,Moderate Deficit
1,1,22,3,1,1,1,Moderate Deficit
1,2,1,1,0,2,0,Server Deficit
1,1,15,0,2,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,3,0,0,1,1,Moderate Deficit
1,1,12,4,0,1,1,Moderate Deficit
1,2,1,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,100,0,0,1,1,Moderate Deficit
1,1,40,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,23,1,0,1,1,Moderate Deficit
1,1,55,0,0,1,1,Moderate Deficit
1,1,62,1,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,2,5,1,0,2,0,Server Deficit
1,2,35,1,30,1,0,Server Deficit
1,1,2,2,0,1,1,Moderate Deficit
1,1,30,1,1,1,1,Moderate Deficit
1,1,5,3,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,12,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,15,2,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,6,0,1,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,15,2,2,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,45,0,5,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,2,123,5,27,1,0,Server Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,5,1,1,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,33,13,0,1,1,Moderate Deficit
1,1,47,4,0,1,1,Moderate Deficit
1,1,7,1,0,2,2,Well Equipped
1,2,0,0,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,5,3,10,1,1,Moderate Deficit
1,1,10,2,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,2,20,5,2,1,0,Server Deficit
1,1,15,0,15,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,8,3,1,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,2,15,2,0,1,0,Server Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,1,0,0,2,2,Well Equipped
1,1,4,2,1,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,8,2,2,1,1,Moderate Deficit
1,1,93,5,131,1,1,Moderate Deficit
1,1,2,10,0,1,1,Moderate Deficit
1,1,10,1,4,1,1,Moderate Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,21,0,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,30,0,0,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,20,6,0,1,1,Moderate Deficit
1,1,17,1,0,1,1,Moderate Deficit
1,1,25,5,1,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,50,5,1,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,5,2,0,1,1,Moderate Deficit
1,1,4,0,1,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,11,2,0,1,1,Moderate Deficit
1,1,8,2,0,2,2,Well Equipped
1,1,12,1,0,1,1,Moderate Deficit
1,1,5,0,1,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,3,1,0,1,1,Moderate Deficit
1,1,5,1,0,2,2,Well Equipped
1,1,0,0,1,2,2,Well Equipped
1,1,30,3,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,120,1,0,1,1,Moderate Deficit
1,1,6,0,0,1,1,Moderate Deficit
1,1,15,1,0,1,1,Moderate Deficit
1,1,20,1,179,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,1,69,38,0,1,1,Moderate Deficit
1,1,23,2,0,1,1,Moderate Deficit
1,1,5,0,0,2,2,Well Equipped
1,1,15,1,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,60,12,12,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,1,1,Moderate Deficit
1,1,31,15,0,1,1,Moderate Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,25,0,17,1,1,Moderate Deficit
1,2,40,0,0,1,0,Server Deficit
1,1,20,10,8,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,3,0,0,1,1,Moderate Deficit
1,1,10,3,2,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,20,2,1,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,20,3,3,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,11,2,0,2,2,Well Equipped
1,1,30,0,0,1,1,Moderate Deficit
1,1,1,1,1,2,2,Well Equipped
1,1,2,0,0,1,1,Moderate Deficit
2,2,0,0,0,2,0,Server Deficit
1,1,2,1,1,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,2,0,1,1,Moderate Deficit
1,1,45,2,0,1,1,Moderate Deficit
1,2,70,9,110,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,20,1,0,1,1,Moderate Deficit
1,1,15,2,1,1,1,Moderate Deficit
1,1,2,10,0,2,2,Well Equipped
1,1,12,10,75,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
1,1,30,0,0,1,1,Moderate Deficit
1,1,10,4,0,1,1,Moderate Deficit
1,1,5,2,1,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,13,4,3,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,36,3,0,1,1,Moderate Deficit
1,1,15,1,1,1,1,Moderate Deficit
1,1,4,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,1,1,Moderate Deficit
1,1,80,5,0,1,1,Moderate Deficit
1,1,1,1,1,2,2,Well Equipped
1,1,5,5,5,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,2,0,4,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,11,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,10,5,0,1,1,Moderate Deficit
1,1,0,40,100,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,2,40,2,0,1,0,Server Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,7,1,0,1,1,Moderate Deficit
1,1,5,12,0,1,1,Moderate Deficit
1,2,25,2,1,1,0,Server Deficit
1,1,20,1,2,1,1,Moderate Deficit
1,1,2,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,30,3,0,1,1,Moderate Deficit
1,2,22,2,20,1,0,Server Deficit
1,1,203,2,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,2,26,0,0,1,0,Server Deficit
1,1,25,1,1,1,1,Moderate Deficit
1,1,30,30,5,1,1,Moderate Deficit
1,1,108,5,0,1,1,Moderate Deficit
1,1,7,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,4,2,0,1,1,Moderate Deficit
1,1,25,2,6,1,1,Moderate Deficit
1,1,17,0,0,1,1,Moderate Deficit
1,2,2,0,0,1,0,Server Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,2,15,1,0,2,0,Server Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,11,0,0,2,0,Server Deficit
1,1,2,2,0,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,2,20,2,20,1,0,Server Deficit
1,1,10,1,0,2,2,Well Equipped
1,1,0,2,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,25,5,1,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,5,4,1,2,2,Well Equipped
1,1,0,0,1,2,2,Well Equipped
1,1,35,0,0,1,1,Moderate Deficit
1,1,0,1,1,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,30,2,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,2,1,0,2,2,Well Equipped
2,1,100,11,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,25,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,8,1,0,1,1,Moderate Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,11,0,0,1,1,Moderate Deficit
1,1,40,2,0,1,1,Moderate Deficit
1,1,82,3,0,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,1,39,0,0,1,1,Moderate Deficit
1,1,45,1,0,1,1,Moderate Deficit
1,1,101,2,0,1,1,Moderate Deficit
1,1,30,30,30,1,1,Moderate Deficit
1,1,34,5,0,1,1,Moderate Deficit
1,1,7,1,0,2,2,Well Equipped
1,1,145,0,0,1,1,Moderate Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,4,1,2,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,15,3,2,2,Well Equipped
1,2,21,1,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
2,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,4,24,0,1,1,Moderate Deficit
1,1,33,0,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,1,0,0,2,0,Server Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,40,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,12,3,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,20,0,0,1,1,Moderate Deficit
1,1,6,3,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,16,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,1,10,1,1,1,1,Moderate Deficit
1,1,20,3,1,1,1,Moderate Deficit
1,1,35,1,1,1,1,Moderate Deficit
1,1,35,1,0,1,1,Moderate Deficit
1,1,26,5,10,1,1,Moderate Deficit
1,1,12,2,0,1,1,Moderate Deficit
1,1,9,0,0,1,1,Moderate Deficit
1,1,15,2,0,1,1,Moderate Deficit
1,1,13,0,0,1,1,Moderate Deficit
1,1,34,1,0,1,1,Moderate Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,6,0,20,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,1,1,0,1,1,Moderate Deficit
1,1,37,5,0,1,1,Moderate Deficit
1,1,2,0,1,1,1,Moderate Deficit
1,1,21,4,0,1,1,Moderate Deficit
1,1,2,6,1,1,1,Moderate Deficit
1,1,15,1,20,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,20,1,5,1,1,Moderate Deficit
1,1,20,3,8,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,21,3,0,1,1,Moderate Deficit
1,1,3,0,0,1,1,Moderate Deficit
1,1,26,1,20,2,2,Well Equipped
1,1,105,4,0,1,1,Moderate Deficit
1,2,5,45,0,1,0,Server Deficit
1,1,70,5,3,1,1,Moderate Deficit
1,1,0,1,0,1,1,Moderate Deficit
1,1,16,1,0,1,1,Moderate Deficit
1,1,62,3,80,1,1,Moderate Deficit
1,1,60,4,0,1,1,Moderate Deficit
1,1,2,1,1,2,2,Well Equipped
1,2,2,10,0,2,0,Server Deficit
1,1,40,1,0,1,1,Moderate Deficit
3,1,10,0,1,2,2,Well Equipped
1,2,15,0,0,1,0,Server Deficit
1,1,35,0,0,1,1,Moderate Deficit
1,1,55,3,0,1,1,Moderate Deficit
1,1,4,2,5,2,2,Well Equipped
1,1,2,1,0,1,1,Moderate Deficit
1,1,120,25,4,1,1,Moderate Deficit
1,1,17,1,1,1,1,Moderate Deficit
1,1,25,10,5,1,1,Moderate Deficit
1,1,22,1,0,1,1,Moderate Deficit
1,1,7,2,2,1,1,Moderate Deficit
1,1,2,0,0,2,2,Well Equipped
1,1,14,0,0,2,2,Well Equipped
1,1,32,0,0,1,1,Moderate Deficit
1,1,7,2,1,1,1,Moderate Deficit
1,1,12,0,0,2,2,Well Equipped
1,1,40,4,0,1,1,Moderate Deficit
1,1,15,2,1,2,2,Well Equipped
1,1,22,1,0,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,40,1,0,1,1,Moderate Deficit
1,2,140,150,500,1,0,Server Deficit
1,1,60,10,0,1,1,Moderate Deficit
1,1,45,5,1,1,1,Moderate Deficit
1,1,75,4,0,1,1,Moderate Deficit
1,2,0,0,0,1,0,Server Deficit
1,2,15,2,0,1,0,Server Deficit
1,1,12,0,0,1,1,Moderate Deficit
1,2,0,0,0,1,0,Server Deficit
1,1,60,2,1,1,1,Moderate Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,40,0,1,1,1,Moderate Deficit
1,1,60,12,1,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,10,2,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,25,1,0,1,1,Moderate Deficit
1,1,130,30,0,1,1,Moderate Deficit
1,1,25,1,0,1,1,Moderate Deficit
1,2,20,1,0,1,0,Server Deficit
1,1,25,2,1,1,1,Moderate Deficit
1,1,18,6,4,1,1,Moderate Deficit
1,2,40,1,0,1,0,Server Deficit
1,1,40,12,1,1,1,Moderate Deficit
1,1,40,1,1,1,1,Moderate Deficit
1,1,5,1,0,2,2,Well Equipped
1,1,0,0,2,2,2,Well Equipped
1,1,10,0,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,10,1,0,1,1,Moderate Deficit
1,1,35,0,0,1,1,Moderate Deficit
1,1,7,4,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,1,0,0,1,1,Moderate Deficit
1,1,10,0,4,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,18,3,6,1,1,Moderate Deficit
1,1,160,2,0,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,1,5,3,3,1,1,Moderate Deficit
1,1,8,2,0,2,2,Well Equipped
1,1,107,2,0,1,1,Moderate Deficit
1,1,15,2,30,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
1,2,0,0,2,2,0,Server Deficit
1,1,25,10,0,1,1,Moderate Deficit
1,1,60,3,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,65,3,0,1,1,Moderate Deficit
1,1,25,3,0,1,1,Moderate Deficit
1,1,6,2,0,1,1,Moderate Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,15,2,2,1,1,Moderate Deficit
1,2,5,1,0,1,0,Server Deficit
1,1,14,1,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,29,2,1,1,1,Moderate Deficit
1,1,80,2,1,1,1,Moderate Deficit
1,1,11,1,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,2,1,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,30,2,2,1,0,Server Deficit
1,1,84,8,3,1,1,Moderate Deficit
1,1,5,1,0,1,1,Moderate Deficit
1,1,108,3,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,20,5,0,1,1,Moderate Deficit
1,1,25,0,0,1,1,Moderate Deficit
1,1,4,0,0,2,2,Well Equipped
1,1,70,3,0,1,1,Moderate Deficit
1,1,1,2,1,1,1,Moderate Deficit
1,1,15,2,1,1,1,Moderate Deficit
1,1,10,5,0,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,2,33,1,0,1,0,Server Deficit
1,1,18,0,0,1,1,Moderate Deficit
1,1,0,0,0,1,1,Moderate Deficit
1,1,8,8,8,1,1,Moderate Deficit
1,1,0,5,0,2,2,Well Equipped
1,1,0,0,0,1,1,Moderate Deficit
1,1,5,0,5,2,2,Well Equipped
1,1,20,2,2,1,1,Moderate Deficit
1,1,6,1,0,1,1,Moderate Deficit
1,1,19,0,0,2,2,Well Equipped
1,1,116,12,22,1,1,Moderate Deficit
1,2,15,0,0,1,0,Server Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,1,4,0,0,2,2,Well Equipped
1,2,20,0,0,1,0,Server Deficit
1,1,4,1,1,1,1,Moderate Deficit
1,1,0,1,0,2,2,Well Equipped
1,2,12,1,0,1,0,Server Deficit
1,1,5,4,0,1,1,Moderate Deficit
1,1,1,1,5,1,1,Moderate Deficit
1,2,10,0,0,1,0,Server Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,15,2,0,1,1,Moderate Deficit
1,1,8,0,0,1,1,Moderate Deficit
1,1,100,6,1,1,1,Moderate Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,5,2,0,1,1,Moderate Deficit
1,2,80,20,5,1,0,Server Deficit
1,1,7,0,0,1,1,Moderate Deficit
1,1,23,2,0,1,1,Moderate Deficit
1,1,4,0,45,1,1,Moderate Deficit
1,1,2,3,8,1,1,Moderate Deficit
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,1,0,0,0,2,2,Well Equipped
1,2,0,0,0,2,0,Server Deficit
1,2,10,5,2,1,0,Server Deficit
1,1,1,0,0,2,2,Well Equipped
1,1,10,8,0,1,1,Moderate Deficit
1,1,6,1,1,1,1,Moderate Deficit
1,2,20,5,2,1,0,Server Deficit
1,1,25,0,0,2,2,Well Equipped
1,1,5,1,0,1,1,Moderate Deficit
1,1,25,5,1,1,1,Moderate Deficit
1,1,80,0,0,1,1,Moderate Deficit
1,2,131,2,1,1,0,Server Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,15,0,0,1,1,Moderate Deficit
1,2,20,0,9,1,0,Server Deficit
1,1,10,0,0,1,1,Moderate Deficit
1,1,10,2,2,1,1,Moderate Deficit
1,1,6,0,1,2,2,Well Equipped
1,1,1,0,0,2,2,Well Equipped
1,1,4,0,0,1,1,Moderate Deficit
1,2,0,0,0,2,0,Server Deficit
1,1,1,1,0,1,1,Moderate Deficit
1,1,5,5,0,1,1,Moderate Deficit
1,1,91,2,0,1,1,Moderate Deficit
1,2,50,5,1,1,0,Server Deficit
1,2,120,3,1,1,0,Server Deficit
1,1,50,10,2,1,1,Moderate Deficit
1,1,35,1,1,1,1,Moderate Deficit
1,2,10,0,0,1,0,Server Deficit
1,1,20,15,0,1,1,Moderate Deficit
1,2,55,4,0,1,0,Server Deficit
1,1,2,1,0,1,1,Moderate Deficit
1,1,20,0,0,1,1,Moderate Deficit
1,1,30,1,0,1,1,Moderate Deficit
1,2,1,1,0,2,0,Server Deficit
1,1,20,1,0,1,1,Moderate Deficit
1,1,0,1,1,1,1,Moderate Deficit
1,1,11,0,0,1,1,Moderate Deficit
1,1,5,0,0,1,1,Moderate Deficit
