total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,Cluster,Deficit Tier
2,1,1,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
8,4,4,0,7,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
11,5,6,0,2,0,0,0,Server Deficit
9,4,5,0,1,2,0,0,Server Deficit
9,5,4,0,5,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,0,2,0,0,1,0,0,Server Deficit
5,0,5,0,0,2,1,0,Server Deficit
8,2,6,0,6,1,0,0,Server Deficit
9,3,6,0,7,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
18,12,6,0,6,3,4,1,Moderate Deficit
6,2,4,0,4,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
10,5,5,0,4,0,0,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
9,4,5,0,3,1,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
9,5,4,0,3,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
5,5,0,0,4,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
5,2,3,0,1,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
6,0,6,0,3,0,0,0,Server Deficit
14,3,11,0,5,1,2,1,Moderate Deficit
9,8,1,0,5,0,0,0,Server Deficit
8,5,3,0,1,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,5,3,0,0,0,0,0,Server Deficit
4,2,2,0,2,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
23,10,13,0,8,1,0,1,Moderate Deficit
14,5,9,0,10,1,0,1,Moderate Deficit
3,3,0,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,2,2,0,1,2,0,0,Server Deficit
7,2,5,0,2,1,1,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
5,3,2,0,0,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
17,5,12,0,6,2,0,1,Moderate Deficit
8,2,6,0,3,4,0,1,Moderate Deficit
9,3,6,0,6,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,3,6,0,4,1,0,0,Server Deficit
13,4,9,0,5,1,0,0,Server Deficit
5,4,1,0,1,2,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
7,4,3,0,1,1,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
5,1,4,0,2,1,0,0,Server Deficit
12,6,6,0,6,1,0,0,Server Deficit
8,2,6,0,0,0,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
8,5,3,0,2,2,0,0,Server Deficit
8,7,1,0,1,1,0,0,Server Deficit
7,2,5,0,4,2,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
9,7,2,0,2,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
33,12,21,0,13,3,0,1,Moderate Deficit
4,2,2,0,0,2,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
11,4,7,0,0,2,0,1,Moderate Deficit
21,7,14,0,8,2,0,1,Moderate Deficit
7,3,4,0,2,1,0,0,Server Deficit
11,6,5,0,2,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
36,23,13,0,15,7,3,1,Moderate Deficit
8,5,3,0,5,0,0,0,Server Deficit
6,3,3,0,4,1,0,0,Server Deficit
9,5,4,0,3,0,0,0,Server Deficit
5,3,2,0,3,1,0,0,Server Deficit
6,2,4,0,2,0,0,0,Server Deficit
7,5,2,0,3,1,0,0,Server Deficit
11,7,4,0,9,1,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
12,7,5,0,4,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
13,6,7,0,4,0,0,0,Server Deficit
8,1,7,0,8,0,0,0,Server Deficit
12,8,4,0,5,2,0,1,Moderate Deficit
1,0,1,0,0,0,0,0,Server Deficit
142,62,80,0,140,0,0,2,Well Equipped
24,6,18,0,18,0,0,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,1,1,0,Server Deficit
6,6,0,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,5,1,0,1,0,1,0,Server Deficit
6,0,6,0,4,0,0,0,Server Deficit
7,4,3,0,3,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
4,3,1,0,0,1,0,0,Server Deficit
4,3,1,0,2,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,4,4,0,8,0,0,0,Server Deficit
9,6,3,0,6,1,0,0,Server Deficit
11,3,8,0,3,2,0,1,Moderate Deficit
1,1,0,0,0,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
6,1,5,0,1,4,0,1,Moderate Deficit
3,1,2,0,0,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
5,3,2,0,1,2,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
11,3,8,0,11,0,0,0,Server Deficit
9,1,8,0,2,3,0,1,Moderate Deficit
8,5,3,0,3,2,1,1,Moderate Deficit
10,4,6,0,1,1,0,0,Server Deficit
1,1,0,0,0,1,0,0,Server Deficit
5,2,3,0,2,0,0,0,Server Deficit
11,5,6,0,6,1,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
21,16,5,0,8,3,0,1,Moderate Deficit
8,2,6,0,1,1,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
6,1,5,0,3,0,0,0,Server Deficit
5,3,2,0,2,1,0,0,Server Deficit
7,3,4,0,2,0,0,0,Server Deficit
7,1,6,0,0,0,0,0,Server Deficit
8,4,4,0,1,1,0,0,Server Deficit
8,1,7,0,7,0,0,0,Server Deficit
9,4,5,0,2,1,0,0,Server Deficit
10,3,7,0,1,1,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
7,2,5,0,2,0,0,0,Server Deficit
12,3,9,0,5,2,0,1,Moderate Deficit
6,2,4,0,3,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
8,3,5,0,3,1,0,0,Server Deficit
7,6,1,0,0,0,0,0,Server Deficit
27,2,25,0,17,0,0,1,Moderate Deficit
3,2,1,0,1,1,0,0,Server Deficit
16,9,7,0,7,0,0,0,Server Deficit
4,4,0,0,0,1,0,0,Server Deficit
8,3,5,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
16,3,13,0,2,1,0,1,Moderate Deficit
21,11,10,0,5,3,1,1,Moderate Deficit
15,4,11,0,12,0,0,0,Server Deficit
3,2,1,0,2,0,0,0,Server Deficit
9,2,7,0,9,0,0,0,Server Deficit
4,4,0,0,1,2,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
18,8,10,0,9,1,0,1,Moderate Deficit
3,0,3,0,2,0,0,0,Server Deficit
4,0,4,0,0,3,0,0,Server Deficit
11,7,4,0,5,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
6,4,2,0,1,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
18,11,7,0,9,0,0,1,Moderate Deficit
32,19,13,0,17,0,0,1,Moderate Deficit
39,15,24,0,12,6,0,1,Moderate Deficit
9,3,6,0,2,2,1,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
8,3,5,0,2,3,0,1,Moderate Deficit
7,1,6,0,1,1,0,0,Server Deficit
8,1,7,0,0,0,1,0,Server Deficit
10,5,5,0,7,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,0,3,0,3,0,0,0,Server Deficit
11,5,6,0,1,0,0,0,Server Deficit
11,2,9,0,9,0,0,0,Server Deficit
13,4,9,0,13,0,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
6,3,3,0,0,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
6,3,3,0,1,0,0,0,Server Deficit
1,1,0,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
54,29,25,0,17,4,0,1,Moderate Deficit
10,3,7,0,8,1,1,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
3,3,0,0,0,2,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
8,6,2,0,1,1,0,0,Server Deficit
11,9,2,0,1,1,0,0,Server Deficit
11,4,7,0,7,0,0,0,Server Deficit
3,0,3,0,1,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
27,21,6,0,7,6,0,1,Moderate Deficit
9,6,3,0,2,1,0,0,Server Deficit
7,1,6,0,3,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
4,3,1,0,1,0,0,0,Server Deficit
4,1,3,0,1,0,0,0,Server Deficit
15,7,8,0,10,0,0,0,Server Deficit
2,2,0,0,0,1,0,0,Server Deficit
11,5,6,0,3,1,0,0,Server Deficit
12,6,6,0,5,1,0,0,Server Deficit
5,3,2,0,5,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
1,0,1,0,0,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
14,7,7,0,6,3,0,1,Moderate Deficit
7,3,4,0,3,1,0,0,Server Deficit
3,2,1,0,0,2,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
4,2,2,0,2,2,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
12,5,7,0,5,1,0,0,Server Deficit
6,2,4,0,3,1,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
7,3,4,0,5,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
4,0,4,0,4,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
12,6,6,0,7,0,0,0,Server Deficit
5,0,5,0,5,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
6,6,0,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
73,19,54,0,69,0,0,2,Well Equipped
3,3,0,0,1,1,0,0,Server Deficit
10,6,4,0,9,0,0,0,Server Deficit
10,7,3,0,3,1,0,0,Server Deficit
29,18,11,0,5,0,0,1,Moderate Deficit
4,1,3,0,1,0,0,0,Server Deficit
8,2,6,0,3,1,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
13,3,10,0,9,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
7,4,3,0,4,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
8,6,2,0,5,1,0,0,Server Deficit
7,2,5,0,4,0,0,0,Server Deficit
14,10,4,0,6,0,1,0,Server Deficit
6,2,4,0,2,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
18,9,9,0,11,1,0,1,Moderate Deficit
2,0,2,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
13,4,9,0,6,2,0,1,Moderate Deficit
1,1,0,0,0,1,0,0,Server Deficit
8,7,1,0,7,0,0,0,Server Deficit
3,0,3,0,0,1,0,0,Server Deficit
7,2,5,0,3,2,0,0,Server Deficit
10,8,2,0,3,2,0,1,Moderate Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
6,1,5,0,0,1,0,0,Server Deficit
9,5,4,0,6,0,0,0,Server Deficit
3,3,0,0,0,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
7,5,2,0,3,0,0,0,Server Deficit
3,1,2,0,2,1,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
6,3,3,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
10,7,3,0,4,0,0,0,Server Deficit
14,8,6,0,8,1,0,1,Moderate Deficit
7,5,2,0,3,1,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
7,4,3,0,3,0,0,0,Server Deficit
3,0,3,0,2,0,0,0,Server Deficit
2,1,1,0,2,0,0,0,Server Deficit
7,3,4,0,3,2,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
44,22,22,0,34,1,0,1,Moderate Deficit
0,0,0,0,0,0,0,0,Server Deficit
10,0,10,0,7,1,0,0,Server Deficit
5,5,0,0,3,0,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
34,19,15,0,28,0,0,1,Moderate Deficit
8,2,6,0,2,1,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
4,0,4,0,0,0,0,0,Server Deficit
29,2,27,0,24,0,1,1,Moderate Deficit
6,0,6,0,2,0,0,0,Server Deficit
12,9,3,0,4,3,0,1,Moderate Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
27,15,12,0,8,3,0,1,Moderate Deficit
2,2,0,0,1,1,0,0,Server Deficit
7,3,4,0,2,1,0,0,Server Deficit
9,4,5,0,3,1,0,0,Server Deficit
3,1,2,0,2,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
14,8,6,0,11,0,0,0,Server Deficit
4,3,1,0,0,0,0,0,Server Deficit
4,3,1,0,0,1,0,0,Server Deficit
18,9,9,0,6,3,0,1,Moderate Deficit
10,7,3,0,3,1,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
11,4,7,0,9,0,0,0,Server Deficit
59,35,24,0,42,0,0,2,Well Equipped
24,7,17,0,19,0,0,1,Moderate Deficit
3,0,3,0,0,0,0,0,Server Deficit
5,4,1,0,4,0,0,0,Server Deficit
10,8,2,0,7,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
7,3,4,0,2,2,1,1,Moderate Deficit
11,4,7,0,4,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,0,1,0,0,Server Deficit
1,0,1,0,1,0,0,0,Server Deficit
5,3,2,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
2,2,0,0,1,1,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
10,5,5,0,5,2,0,1,Moderate Deficit
4,1,3,0,1,1,0,0,Server Deficit
3,3,0,0,1,0,0,0,Server Deficit
7,2,5,0,4,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
9,2,7,0,8,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
10,5,5,0,3,1,1,0,Server Deficit
5,2,3,0,0,0,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
4,1,3,0,2,0,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
13,8,5,0,0,1,1,1,Moderate Deficit
1,1,0,0,0,1,0,0,Server Deficit
14,6,8,0,3,1,0,0,Server Deficit
10,7,3,0,5,0,0,0,Server Deficit
4,1,3,0,1,1,0,0,Server Deficit
9,3,6,0,0,4,0,1,Moderate Deficit
26,7,19,0,10,1,0,1,Moderate Deficit
2,1,1,0,2,0,0,0,Server Deficit
13,8,5,0,4,2,0,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
9,5,4,0,2,3,0,1,Moderate Deficit
9,5,4,0,1,1,0,0,Server Deficit
6,3,3,0,2,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
9,5,4,0,7,0,0,0,Server Deficit
22,6,16,0,21,0,0,1,Moderate Deficit
5,2,3,0,2,0,0,0,Server Deficit
7,3,4,0,4,0,0,0,Server Deficit
3,0,3,0,1,1,0,0,Server Deficit
33,18,15,0,19,0,0,1,Moderate Deficit
12,10,2,0,5,3,0,1,Moderate Deficit
9,4,5,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
6,3,3,0,4,0,1,0,Server Deficit
21,5,16,0,21,0,0,1,Moderate Deficit
7,4,3,0,6,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
4,2,2,0,1,1,0,0,Server Deficit
15,11,4,0,5,3,0,1,Moderate Deficit
2,2,0,0,1,1,0,0,Server Deficit
4,4,0,0,2,1,0,0,Server Deficit
5,2,3,0,3,0,0,0,Server Deficit
6,2,4,0,2,2,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
11,6,5,0,8,2,0,1,Moderate Deficit
59,27,32,0,33,6,0,2,Well Equipped
3,1,2,0,1,0,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
3,1,2,0,0,1,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
8,5,3,0,4,0,0,0,Server Deficit
20,4,16,0,4,3,8,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
8,8,0,0,0,2,0,0,Server Deficit
73,52,21,0,53,0,0,2,Well Equipped
7,3,4,0,4,1,0,0,Server Deficit
9,1,8,0,7,0,0,0,Server Deficit
10,1,9,0,5,0,0,0,Server Deficit
7,1,6,0,0,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
8,6,2,0,6,0,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
11,9,2,0,2,0,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
12,2,10,0,5,0,0,0,Server Deficit
2,1,1,0,1,0,1,0,Server Deficit
3,1,2,0,0,0,0,0,Server Deficit
8,2,6,0,3,1,0,0,Server Deficit
26,5,21,0,24,0,1,1,Moderate Deficit
2,1,1,0,0,0,0,0,Server Deficit
4,2,2,0,0,0,0,0,Server Deficit
7,3,4,0,2,2,0,0,Server Deficit
34,20,14,0,17,1,0,1,Moderate Deficit
4,1,3,0,1,0,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
8,5,3,0,2,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
1,0,1,0,0,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
3,2,1,0,2,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
11,5,6,0,3,2,0,1,Moderate Deficit
3,2,1,0,3,0,0,0,Server Deficit
11,4,7,0,2,1,0,0,Server Deficit
9,4,5,0,4,0,0,0,Server Deficit
11,4,7,0,4,1,0,0,Server Deficit
2,2,0,0,0,0,0,0,Server Deficit
15,11,4,0,10,0,0,0,Server Deficit
9,1,8,0,5,0,0,0,Server Deficit
13,8,5,0,13,0,0,0,Server Deficit
10,7,3,0,6,1,1,1,Moderate Deficit
9,3,6,0,5,1,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
3,3,0,0,0,1,0,0,Server Deficit
10,6,4,0,3,2,0,1,Moderate Deficit
4,1,3,0,0,1,0,0,Server Deficit
2,2,0,0,2,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
5,3,2,0,4,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
12,4,8,0,8,0,0,0,Server Deficit
6,5,1,0,1,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
12,4,8,0,9,0,0,0,Server Deficit
9,3,6,0,1,0,0,0,Server Deficit
5,2,3,0,2,1,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
7,3,4,0,2,1,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
5,3,2,0,1,0,0,0,Server Deficit
17,9,8,0,3,6,0,1,Moderate Deficit
2,0,2,0,1,0,0,0,Server Deficit
27,19,8,0,11,0,0,1,Moderate Deficit
17,7,10,0,6,2,0,1,Moderate Deficit
32,16,16,0,27,0,0,1,Moderate Deficit
11,7,4,0,5,2,0,1,Moderate Deficit
3,2,1,0,0,0,0,0,Server Deficit
11,4,7,0,3,4,0,1,Moderate Deficit
14,10,4,0,8,0,0,0,Server Deficit
9,3,6,0,2,1,0,0,Server Deficit
1,0,1,0,0,1,0,0,Server Deficit
4,1,3,0,0,2,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
15,7,8,0,4,2,0,1,Moderate Deficit
3,2,1,0,2,0,0,0,Server Deficit
4,4,0,0,0,2,0,0,Server Deficit
7,5,2,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,1,0,Server Deficit
10,2,8,0,3,0,0,0,Server Deficit
27,2,25,0,21,0,0,1,Moderate Deficit
16,6,10,0,2,0,0,0,Server Deficit
9,6,3,0,1,0,0,0,Server Deficit
7,5,2,0,0,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
3,3,0,0,1,1,0,0,Server Deficit
19,12,7,0,4,3,0,1,Moderate Deficit
3,3,0,0,0,2,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
5,4,1,0,1,0,0,0,Server Deficit
4,2,2,0,2,0,0,0,Server Deficit
86,46,40,0,58,1,0,2,Well Equipped
43,10,33,0,39,0,0,1,Moderate Deficit
12,6,6,0,5,0,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
4,1,3,0,3,0,0,0,Server Deficit
8,2,6,0,7,0,0,0,Server Deficit
4,2,2,0,3,0,0,0,Server Deficit
13,4,9,0,1,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
0,0,0,0,0,0,0,0,Server Deficit
14,5,9,0,6,2,0,1,Moderate Deficit
7,4,3,0,4,2,0,0,Server Deficit
23,12,11,0,11,2,0,1,Moderate Deficit
3,1,2,0,2,0,0,0,Server Deficit
16,6,10,0,4,1,0,1,Moderate Deficit
13,4,9,0,4,0,0,0,Server Deficit
6,2,4,0,3,0,0,0,Server Deficit
2,1,1,0,1,0,0,0,Server Deficit
18,11,7,0,15,1,0,1,Moderate Deficit
4,1,3,0,1,1,0,0,Server Deficit
12,6,6,0,3,1,0,0,Server Deficit
2,2,0,0,1,0,0,0,Server Deficit
10,5,5,0,1,0,0,0,Server Deficit
3,1,2,0,3,0,0,0,Server Deficit
18,6,12,0,6,1,0,1,Moderate Deficit
4,4,0,0,0,1,0,0,Server Deficit
42,19,23,0,38,0,0,1,Moderate Deficit
13,6,7,0,1,2,0,1,Moderate Deficit
5,2,3,0,4,0,0,0,Server Deficit
4,1,3,0,0,1,0,0,Server Deficit
19,12,7,0,5,0,0,1,Moderate Deficit
15,9,6,0,2,3,0,1,Moderate Deficit
20,11,9,0,6,3,0,1,Moderate Deficit
13,6,7,0,9,0,0,0,Server Deficit
3,0,3,0,1,2,0,0,Server Deficit
2,1,1,0,0,0,0,0,Server Deficit
35,13,22,0,26,5,0,1,Moderate Deficit
8,1,7,0,4,0,0,0,Server Deficit
5,1,4,0,3,2,0,0,Server Deficit
10,7,3,0,4,2,0,1,Moderate Deficit
8,5,3,0,2,1,0,0,Server Deficit
2,0,2,0,0,0,0,0,Server Deficit
7,5,2,0,1,0,0,0,Server Deficit
8,8,0,0,4,2,0,1,Moderate Deficit
2,0,2,0,0,0,0,0,Server Deficit
6,2,4,0,0,0,0,0,Server Deficit
3,0,3,0,0,0,0,0,Server Deficit
1,1,0,0,0,0,0,0,Server Deficit
10,7,3,0,10,0,0,0,Server Deficit
10,1,9,0,10,0,0,0,Server Deficit
22,8,14,0,13,1,0,1,Moderate Deficit
7,5,2,0,0,2,0,0,Server Deficit
11,5,6,0,11,0,0,0,Server Deficit
9,7,2,0,2,2,0,1,Moderate Deficit
2,1,1,0,0,1,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
21,3,18,0,6,3,0,1,Moderate Deficit
9,2,7,0,5,1,1,0,Server Deficit
4,3,1,0,1,1,0,0,Server Deficit
3,1,2,0,1,2,0,0,Server Deficit
13,4,9,0,8,1,1,1,Moderate Deficit
3,2,1,0,1,0,0,0,Server Deficit
7,4,3,0,2,1,0,0,Server Deficit
11,0,11,0,8,0,0,0,Server Deficit
7,2,5,0,5,0,0,0,Server Deficit
8,3,5,0,8,0,0,0,Server Deficit
3,2,1,0,1,1,0,0,Server Deficit
13,7,6,0,9,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
7,6,1,0,2,0,0,0,Server Deficit
11,5,6,0,6,1,0,0,Server Deficit
11,4,7,0,4,0,1,0,Server Deficit
7,4,3,0,0,0,0,0,Server Deficit
4,3,1,0,4,0,0,0,Server Deficit
14,7,7,0,5,4,0,1,Moderate Deficit
44,21,23,0,35,0,0,1,Moderate Deficit
10,3,7,0,6,1,0,0,Server Deficit
8,3,5,0,5,0,0,0,Server Deficit
9,3,6,0,1,0,0,0,Server Deficit
15,4,11,0,14,0,0,0,Server Deficit
3,3,0,0,0,2,0,0,Server Deficit
3,1,2,0,1,1,0,0,Server Deficit
7,4,3,0,5,0,0,0,Server Deficit
2,0,2,0,1,0,0,0,Server Deficit
3,1,2,0,1,0,0,0,Server Deficit
15,7,8,0,3,4,0,1,Moderate Deficit
6,5,1,0,4,0,0,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
3,1,2,0,0,2,0,0,Server Deficit
8,3,5,0,2,1,0,0,Server Deficit
2,1,1,0,1,1,0,0,Server Deficit
11,8,3,0,2,1,1,1,Moderate Deficit
4,3,1,0,0,0,1,0,Server Deficit
3,2,1,0,0,0,0,0,Server Deficit
4,4,0,0,0,0,0,0,Server Deficit
5,1,4,0,3,0,0,0,Server Deficit
2,0,2,0,2,0,0,0,Server Deficit
12,0,12,0,12,0,0,0,Server Deficit
3,2,1,0,0,1,0,0,Server Deficit
3,2,1,0,1,0,0,0,Server Deficit
